year,sno,district,mandal,village,lat_gis,long_gis,gwl,season,pH,EC,TDS,CO3,HCO3,Cl,F,NO3,SO4,Na,K,Ca,Mg,TH,SAR,RSC_meq_L,Classification,Classification_drinking
2019,174,NAGARKURNOOL,Amarabad,Domalapenta,16.211577,78.87839,5.1,post monsoon 2019,6.56,1210,774.4,0.0,240.0,170,0.25,132.4271,21.0,88.3,26.73,120.0,24.31,399.9588816,1.919663887,-3.199177632,C3S1,P.S.
2019,175,NAGARKURNOOL,Balmur,Balmur,16.331127,78.566382,20.86,post monsoon 2019,7.33,1589,1016.96,0.0,440.0,220,1.03,32.73031,16.0,98.73,2.66,192.0,24.31,579.9588816,1.782471929,-2.799177632,C3S1,P.S.
2019,176,NAGARKURNOOL,Bijinepalli,Bijinepalli,16.535278,78.196422,19.96,post monsoon 2019,6.82,2950,1888.0,0.0,410.0,470,0.75,407.0251,43.0,115.0,3.77,312.0,82.654,1119.860197,1.494129016,-14.19720395,C4S1,P.S.
2019,177,NAGARKURNOOL,Kalwakuthy,Kalwakuthy,16.667,78.488,15.92,post monsoon 2019,7.39,1438,920.32,0.0,350.0,210,2.52,39.99387,21.0,103.0,6.01,112.0,53.482,499.9095395,2.002920338,-2.998190789,C3S1,P.S.
2019,178,NAGARKURNOOL,Kodair,Kodair,16.269624,78.274343,1.06,post monsoon 2019,7.4,1868,1195.52,0.0,470.0,240,1.42,147.4857,25.0,104.43,1.72,136.0,102.102,759.8273026,1.647175957,-5.796546053,C3S1,P.S.
2019,179,NAGARKURNOOL,Kollapur,Kollapur,16.107,78.306,1.58,post monsoon 2019,7.7,2660,1702.4,0.0,380.0,600,0.88,34.72336,35.0,254.1,2.4,160.0,92.378,779.84375,3.956152562,-7.996875,C4S1,P.S.
2019,180,NAGARKURNOOL,Lingal,Ambatipally,16.277,78.446,1.55,post monsoon 2019,7.87,2220,1420.8,0.0,450.0,360,1.74,103.6386,39.0,239.2,3.0,152.0,48.62,579.9177632,4.31867113,-2.598355263,C3S1,P.S.
2019,181,NAGARKURNOOL,Nagarkurnool,Nagarkurnool,16.491743,78.302619,20.27,post monsoon 2019,6.98,2450,1568.0,0.0,410.0,360,0.9,296.743,39.0,151.6,3.5,280.0,34.034,839.9424342,2.274293992,-8.598848684,C4S1,P.S.
2019,182,NAGARKURNOOL,Telkapally,Telkapally,16.435091,78.440307,2.08,post monsoon 2019,7.78,3360,2150.4,0.0,440.0,610,0.58,335.2753,54.0,396.0,19.6,184.0,77.792,779.8684211,6.165335043,-6.797368421,C4S2,P.S.
2019,183,NAGARKURNOOL,Thimmajipet,Gummakonda,16.6224,78.19,10.3,post monsoon 2019,7.89,1446,925.44,0.0,410.0,110,0.61,211.7062,17.0,59.0,0.74,160.0,48.62,599.9177632,1.047317391,-3.798355263,C3S1,P.S.
2019,184,NAGARKURNOOL,Uppununuthala,Uppununthala,16.450018,78.591328,5.95,post monsoon 2019,7.95,2770,1772.8,0.0,380.0,580,0.43,168.7449,38.0,90.0,3.35,224.0,155.584,1199.736842,1.129722233,-16.39473684,C4S1,P.S.
2019,185,NAGARKURNOOL,Veldanda,Veldanda,16.73106,78.5211,30.57,post monsoon 2019,7.77,3270,2092.8,0.0,470.0,560,0.76,277.6983,48.0,216.0,6.0,288.0,82.654,1059.860197,2.884706438,-11.79720395,C4S1,P.S.
2019,186,NALGONDA,Advidevulapally,Ulsaipalem,16.706822,79.499703,0.35,post monsoon 2019,7.73,1330,851.2,,310.0,200,1.43,24.40379,40.0,111.11,1.09,80.0,58.344,439.9013158,2.303285009,-2.598026316,C3S1,P.S.
2019,187,NALGONDA,Anumula,Anumula,16.798786,79.289548,7.75,post monsoon 2019,9.1,2340,1497.6,90.0,470.0,190,3.4,313.5732,41.25,439.5,4.8,48.0,19.448,199.9671053,13.51299959,7.200657895,C4S1,U.S.
2019,188,NALGONDA,Anumula,Chintagudem,16.833094,79.292086,2.43,post monsoon 2019,8.38,1257,804.48,20.0,250.0,160,1.47,143.9425,26.25,155.88,1.4,32.0,58.344,319.9013158,3.789261243,-0.998026316,C3S1,P.S.
2019,189,NALGONDA,Anumula,Rajavaram,16.68016,79.407512,5.86,post monsoon 2019,7.68,2200,1408.0,,370.0,400,0.51,12.4012,52.5,180.4,1.9,200.0,34.034,639.9424342,3.100546455,-5.398848684,C3S1,P.S.
2019,190,NALGONDA,Anumula,Sreerampur,16.729108,79.304637,4.23,post monsoon 2019,8.61,639,408.96,20.0,180.0,60,0.84,4.73903,16.5,71.69,2.3,32.0,19.448,159.9671053,2.46442384,0.800657895,C2S1,P.S.
2019,191,NALGONDA,Chandampet,Chandampet,16.578477,78.888363,9.86,post monsoon 2019,7.6,1594,1020.16,,180.0,330,1.79,86.3655,38.75,175.5,0.4,104.0,38.896,419.9342105,3.723562574,-4.798684211,C3S1,P.S.
2019,192,NALGONDA,Chandur,Angadipet,16.984083,79.018416,,post monsoon 2019,8.43,1750,1120.0,70.0,500.0,170,4.1,70.4211,14.5,309.0,2.8,40.0,29.172,219.9506579,9.058744502,7.000986842,C3S1,U.S.
2019,193,NALGONDA,Chandur,Bangarigadda,16.984666,79.011361,11.1,post monsoon 2019,8.92,1249,799.36,80.0,410.0,80,2.5,33.43895,21.25,251.6,1.5,24.0,19.448,139.9671053,9.246338965,7.000657895,C3S1,U.S.
2019,194,NALGONDA,Chandur,Chandur,16.9681,79.0601,16.32,post monsoon 2019,8.07,1981,1267.84,,400.0,260,1.68,237.8373,35.0,110.0,2.32,96.0,126.412,759.7861842,1.735078599,-7.195723684,C3S1,P.S.
2019,195,NALGONDA,Chandur,Sirdepally,17.014888,79.063083,10.13,post monsoon 2019,8.62,1055,675.2,60.0,270.0,110,1.43,19.0447,14.25,119.03,4.62,40.0,43.758,279.9259868,3.093192786,1.001480263,C3S1,P.S.
2019,197,NALGONDA,Devarakonda,Padamtipally,16.67664,78.797379,13.88,post monsoon 2019,7.06,1001,640.64,,270.0,60,1.16,162.5443,10.25,24.81,4.76,136.0,29.172,459.9506579,0.502971418,-3.799013158,C3S1,P.S.
2019,200,NALGONDA,Gurrampode,Gurrampode,16.851709,79.091378,1.09,post monsoon 2019,7.19,1686,1079.04,,280.0,340,0.29,6.86495,52.5,81.0,0.36,232.0,24.31,679.9588816,1.35056614,-7.999177632,C3S1,P.S.
2019,202,NALGONDA,K.Mallepally,K.Mallepally,16.729392,78.981033,,post monsoon 2019,8.01,314,200.96,,100.0,40,0.99,1.90447,10.5,25.21,1.53,32.0,9.724,119.9835526,1.000654496,-0.399671053,C2S1,P.S.
2019,203,NALGONDA,kanagala,kanagala,16.937341,79.198425,4.15,post monsoon 2019,7.62,569,364.16,,150.0,60,0.29,11.0725,8.25,17.14,1.29,24.0,38.896,219.9342105,0.502500603,-1.398684211,C2S1,P.S.
2019,205,NALGONDA,Kattangur,Kattangur,17.161891,79.320303,3.08,post monsoon 2019,7.4,2900,1856.0,,570.0,570,1.77,24.22663,40.0,322.8,0.9,160.0,87.516,759.8519737,5.091446587,-3.797039474,C4S1,P.S.
2019,208,NALGONDA,Munugode,Kompalli,17.099308,78.993715,5.63,post monsoon 2019,7.72,1438,920.32,,330.0,230,0.42,37.77937,26.25,104.66,12.93,144.0,29.172,479.9506579,2.077086575,-2.999013158,C3S1,P.S.
2019,209,NALGONDA,Nakrekal,Arlagaddagudam,17.139111,79.400636,6.71,post monsoon 2019,7.31,2390,1529.6,,330.0,570,0.41,36.71641,6.5,138.6,4.0,240.0,63.206,859.8930921,2.055006331,-10.59786184,C4S1,P.S.
2019,210,NALGONDA,Nakrekal,Nakrekal,17.159338,79.420978,5.53,post monsoon 2019,7.84,1545,988.8,,280.0,290,0.79,33.48324,33.75,108.67,4.64,144.0,38.896,519.9342105,2.072085321,-4.798684211,C3S1,P.S.
2019,211,NALGONDA,Nakrekal,Vallabhapur,17.238945,79.479895,1.05,post monsoon 2019,7.87,1365,873.6,,310.0,140,0.99,196.6476,14.5,53.39,3.97,128.0,68.068,599.8848684,0.947759467,-5.797697368,C3S1,P.S.
2019,212,NALGONDA,Nalgonda,Mushampally,16.97492,79.32478,3.32,post monsoon 2019,8.49,2049,1311.36,30.0,180.0,540,1.42,11.38253,32.5,265.8,4.4,48.0,92.378,499.84375,5.169041364,-5.796875,C3S1,P.S.
2019,213,NALGONDA,Nalgonda,S L B C G V guda,17.060183,79.300907,2.58,post monsoon 2019,7.3,365,233.6,,120.0,30,0.23,2.08163,7.75,23.98,2.7,40.0,4.862,119.9917763,0.951799783,0.000164474,C2S1,P.S.
2019,214,NALGONDA,Nalgonda,Seetarampuram,17.110312,79.216751,10.38,post monsoon 2019,8.1,1165,745.6,,240.0,130,0.66,140.3993,30.0,109.95,1.04,64.0,48.62,359.9177632,2.519798175,-2.398355263,C3S1,P.S.
2019,215,NALGONDA,Narketpalli,Akkenepally,17.290078,79.235645,,post monsoon 2019,7.48,2470,1580.8,,300.0,570,0.96,39.37381,42.5,280.8,5.1,72.0,102.102,599.8273026,4.984896579,-5.996546053,C4S1,P.S.
2019,216,NALGONDA,Narketpalli,Narketpalli,17.20025,79.191305,16.1,post monsoon 2019,8.33,826,528.64,10.0,210.0,100,3.35,42.69556,7.0,35.94,7.18,72.0,38.896,339.9342105,0.847525551,-2.398684211,C3S1,P.S.
2019,217,NALGONDA,Nidamanuru,Nidamanur,16.84,79.285277,3.85,post monsoon 2019,8.1,2270,1452.8,,570.0,260,2.05,156.3437,52.5,346.3,2.7,72.0,48.62,379.9177632,7.724668585,3.801644737,C4S1,U.S.
2019,218,NALGONDA,P.A Pally,Angadipet,16.716555,79.084472,4.6,post monsoon 2019,7.47,1483,949.12,,310.0,190,0.54,145.7141,32.5,101.33,6.44,152.0,34.034,519.9424342,1.932113233,-4.198848684,C3S1,P.S.
2019,219,NALGONDA,Peddavoora,Velmaguda,16.77852,79.18302,5.52,post monsoon 2019,7.74,1839,1176.96,,460.0,280,2.17,19.84192,40.0,249.1,5.0,64.0,58.344,399.9013158,5.41588551,1.201973684,C3S1,P.S.
2019,220,NALGONDA,Shaligowraram,P.Kondaram,17.249444,79.423055,7.78,post monsoon 2019,8.26,1503,961.92,,250.0,280,0.66,79.722,36.25,132.2,1.6,72.0,72.93,479.8766447,2.623848844,-4.597532895,C3S1,P.S.
2019,221,NALGONDA,Thiparthy,Thipparthy,17.01375,79.418305,1.07,post monsoon 2019,7.81,683,437.12,,280.0,40,1.56,2.34737,6.0,70.22,4.51,24.0,34.034,199.9424342,2.1591385,1.601151316,C2S1,MR
2019,222,NALGONDA,Thiparthy,Mamidala,17.065212,79.465001,8.25,post monsoon 2019,8.01,3180,2035.2,,360.0,570,1.35,369.3786,46.25,257.0,129.6,104.0,145.86,859.7532895,3.810819372,-9.995065789,C4S1,P.S.
2019,224,NARAYANPET,Kosigi,Kosigi,16.984631,77.705505,10.14,post monsoon 2019,7.95,1998,1278.72,,160.0,440,0.59,180.7032,28.75,56.35,3.57,152.0,116.688,859.8026316,0.835538949,-13.99605263,C3S1,P.S.
2019,225,NARAYANPET,Maddur,Maddur,16.857,77.607,13.02,post monsoon 2019,7.68,1858,1189.12,,230.0,410,0.73,33.39466,30.0,74.13,2.62,192.0,58.344,719.9013158,1.20123971,-9.798026316,C3S1,P.S.
2019,226,NARAYANPET,Makthal,Makthal,16.500518,77.500096,9.93,post monsoon 2019,8.12,1936,1239.04,,290.0,350,0.32,175.3884,42.5,102.3,4.19,96.0,131.274,779.7779605,1.592803934,-9.795559211,C3S1,P.S.
2019,227,NARAYANPET,Marikal,Marikal,16.592044,77.698167,12.67,post monsoon 2019,8.37,614,392.96,,250.0,30,1.69,6.15631,9.5,81.63,1.98,24.0,19.448,139.9671053,2.999915142,2.200657895,C2S1,MR
2019,228,NARAYANPET,Narayanpet,Kollampally,16.667939,77.616892,5.78,post monsoon 2019,9.02,954,610.56,60.0,420.0,40,2.57,23.65086,8.0,150.4,0.1,16.0,53.482,259.9095395,4.056102211,4.401809211,C3S1,U.S.
2019,229,NARAYANPET,Narayanpet,Kotakonda,16.754004,77.637795,3.1,post monsoon 2019,7.5,4350,2784.0,,250.0,870,0.53,643.9766,61.25,283.5,6.9,384.0,116.688,1439.802632,3.248431743,-23.79605263,C4S1,P.S.
2019,230,NARAYANPET,Narayanpet,Narayanapet,16.7423,77.4812,7.23,post monsoon 2019,7.82,1610,1030.4,,410.0,200,1.72,96.1093,41.25,142.9,2.5,72.0,82.654,519.8601974,2.724966133,-2.197203947,C3S1,P.S.
2019,231,NARAYANPET,Narva,Narva,16.4706,77.6567,16.34,post monsoon 2019,8.51,2060,1318.4,,510.0,300,1.23,49.1619,35.0,239.8,3.3,16.0,111.826,499.8108553,4.663570008,0.203782895,C3S1,P.S.
2019,232,NARAYANPET,Utkoor,Utkoor,16.6407,77.5003,6.49,post monsoon 2019,8.43,1168,747.52,20.0,340.0,130,1.22,11.60398,22.25,167.4,3.4,24.0,38.896,219.9342105,4.907736344,2.801315789,C3S1,U.S.
2019,233,NARAYANPET,Utkoor,Chinnaporla,16.581217,77.516956,6.81,post monsoon 2019,8.64,1233,789.12,40.0,340.0,130,1.95,107.1818,13.0,96.56,1.84,88.0,63.206,479.8930921,1.916448583,-1.997861842,C3S1,P.S.
2019,234,NIRMAL,Kadam,Kadam,19.096611,78.775944,1.5,post monsoon 2019,8.13,904,578.56,0.0,310.0,80,1.44,44.08868182,94.0,168.0,3.0,32.0,53.482,299.9095395,4.217803139,0.201809211,C3S1,P.S.
2019,235,NIRMAL,Khanapur,Khanapur,19.047089,78.662131,5.55,post monsoon 2019,8.29,803,513.92,0.0,360.0,40,2.04,1.610545455,57.0,127.0,6.0,48.0,38.896,279.9342105,3.300258032,1.601315789,C3S1,MR
2019,236,NIRMAL,Kubeer,Kubeer,19.2495,77.945833,3.0,post monsoon 2019,8.27,725,464.0,0.0,360.0,30,0.83,44.69263636,41.0,86.0,3.0,40.0,58.344,339.9013158,2.028122543,0.401973684,C2S1,P.S.
2019,237,NIRMAL,Kuntala,Kuntala,19.1693,78.1004,10.34,post monsoon 2019,8.26,952,609.28,0.0,300.0,140,1.39,59.99281818,68.0,132.0,6.0,40.0,82.654,439.8601974,2.736457849,-2.797203947,C3S1,P.S.
2019,238,NIRMAL,Laxmanchanda,Laxmanchanda,19.017055,78.460861,2.4,post monsoon 2019,8.23,737,471.68,0.0,330.0,70,0.35,15.70281818,69.0,97.0,2.0,40.0,48.62,299.9177632,2.435245806,0.601644737,C2S1,P.S.
2019,239,NIRMAL,Lokeswaram,Abdullapur,18.9703,78.0378,6.85,post monsoon 2019,8.01,696,445.44,0.0,230.0,90,0.38,22.54763636,49.0,90.0,4.0,80.0,9.724,239.9835526,2.525945258,-0.199671053,C2S1,P.S.
2019,240,NIRMAL,Lokeswaram,Lokeswaram,19.0245,78.0899,8.7,post monsoon 2019,8.19,489,312.96,0.0,240.0,20,0.83,11.67645455,26.0,50.0,1.0,16.0,43.758,219.9259868,1.465898477,0.401480263,C2S1,P.S.
2019,241,NIRMAL,Mamada,Mamada,19.077972,78.522916,1.6,post monsoon 2019,8.28,710,454.4,0.0,280.0,50,0.91,13.68963636,76.0,81.0,3.0,32.0,48.62,279.9177632,2.10495082,0.001644737,C2S1,P.S.
2019,242,NIRMAL,Nirmal,Nirmal,19.092416,78.343527,1.9,post monsoon 2019,8.29,351,224.64,0.0,120.0,40,0.28,4.026363636,59.0,53.0,8.0,16.0,19.448,119.9671053,2.103860519,0.000657895,C2S1,P.S.
2019,243,NIRMAL,Sarangapur,Beeravelly,19.139638,78.261972,9.15,post monsoon 2019,8.15,567,362.88,0.0,240.0,40,1.71,29.79509091,54.0,104.0,17.0,24.0,24.31,159.9588816,3.575208085,1.600822368,C2S1,MR
2019,244,NIRMAL,Tanur,Bhosi,19.109333,77.879444,1.75,post monsoon 2019,8.15,1068,683.52,0.0,170.0,150,0.13,159.444,125.0,112.0,1.0,48.0,82.654,459.8601974,2.270791584,-5.797203947,C3S1,P.S.
2019,245,NIZAMABAD,Armoor,perkit,18.808,78.315,2.4,post monsoon 2019,7.87,1521,973.44,,660.0,50,1.04,33.57182,13.0,67.0,2.0,88.0,97.24,619.8355263,1.170061621,0.803289474,C3S1,P.S.
2019,246,NIZAMABAD,Bheemgal,Bheemgal,18.715,78.442,6.78,post monsoon 2019,7.77,2070,1324.8,,510.0,310,0.81,84.151,23.0,112.0,4.0,104.0,126.412,779.7861842,1.743823068,-5.395723684,C3S1,P.S.
2019,247,NIZAMABAD,Bodhan,Bodhan,18.6705,77.8925,3.47,post monsoon 2019,7.45,1625,1040.0,,350.0,260,0.75,74.8501,36.0,142.0,2.0,160.0,24.31,499.9588816,2.761171388,-2.999177632,C3S1,P.S.
2019,248,NIZAMABAD,Darpally,Ramadugu,18.613,78.309,4.57,post monsoon 2019,8.06,840,537.6,,280.0,80,1.1,3.18888,17.0,73.0,2.0,72.0,19.448,259.9671053,1.968501839,0.400657895,C3S1,P.S.
2019,249,NIZAMABAD,Dichpally,Yanampally,18.627,78.249,1.9,post monsoon 2019,8.05,675,432.0,,250.0,40,0.69,19.39902,13.0,33.0,2.0,96.0,4.862,259.9917763,0.889828473,-0.199835526,C2S1,P.S.
2019,250,NIZAMABAD,Indalwai,Gannaram,18.512497,78.234885,2.52,post monsoon 2019,7.85,1098,702.72,,370.0,90,1.44,28.74421,23.0,96.0,2.0,104.0,14.586,319.9753289,2.333378274,1.000493421,C3S1,P.S.
2019,251,NIZAMABAD,Jakrampally,Jakrampally,18.7072,78.2716,2.62,post monsoon 2019,8.02,627,401.28,,230.0,40,0.85,13.95135,14.0,28.0,2.0,96.0,4.862,259.9917763,0.755005977,-0.599835526,C2S1,P.S.
2019,252,NIZAMABAD,Kammarapalli,Inayathnagar,18.708681,78.564875,1.75,post monsoon 2019,7.87,1123,718.72,,60.0,260,1.66,150.586,34.0,120.0,7.0,88.0,19.448,299.9671053,3.012427434,-4.799342105,C3S1,P.S.
2019,253,NIZAMABAD,Kotagiri,Kallur,18.515955,77.77381,6.67,post monsoon 2019,7.46,885,566.4,,360.0,30,0.79,9.87667,22.0,107.0,1.0,40.0,29.172,219.9506579,3.136846802,2.800986842,C3S1,U.S.
2019,254,NIZAMABAD,Morthad,Morthad,18.826,78.449,8.63,post monsoon 2019,7.45,820,524.8,,260.0,70,0.64,38.79804,13.0,40.0,3.0,104.0,14.586,319.9753289,0.972240948,-1.199506579,C3S1,P.S.
2019,255,NIZAMABAD,Mugpal,Manchippa,18.539,78.114,2.34,post monsoon 2019,7.85,1430,915.2,,430.0,170,0.82,29.6743,19.0,98.0,6.0,136.0,34.034,479.9424342,1.944928609,-0.998848684,C3S1,P.S.
2019,256,NIZAMABAD,Mupkal,Mupkal,18.912998,78.361616,5.2,post monsoon 2019,7.51,1145,732.8,,320.0,140,0.79,40.7468,19.0,75.0,2.0,112.0,29.172,399.9506579,1.630535353,-1.599013158,C3S1,P.S.
2019,257,NIZAMABAD,Nandipet,Ailapoor,18.853,78.114,4.29,post monsoon 2019,7.53,1255,803.2,,440.0,130,1.15,28.38989,20.0,123.0,9.0,88.0,43.758,399.9259868,2.674160459,0.801480263,C3S1,P.S.
2019,258,NIZAMABAD,Nandipet,Nutpally,18.9365,78.2182,3.41,post monsoon 2019,7.43,702,449.28,,210.0,70,0.65,29.76288,21.0,45.0,2.0,88.0,9.724,259.9835526,1.213421654,-0.999671053,C2S1,P.S.
2019,259,NIZAMABAD,Nandipet,Velmal,18.831,78.143,5.52,post monsoon 2019,7.38,1216,778.24,,300.0,200,0.67,7.70646,40.0,95.0,2.0,160.0,9.724,439.9835526,1.969144325,-2.799671053,C3S1,P.S.
2019,260,NIZAMABAD,Nizamabad,Arsapally,18.685342,78.06863,1.1,post monsoon 2019,7.62,1299,831.36,,390.0,160,0.97,26.574,19.0,61.0,3.0,96.0,68.068,519.8848684,1.163183975,-2.597697368,C3S1,P.S.
2019,261,NIZAMABAD,Renjal,Dupally,18.733,77.991,13.13,post monsoon 2019,7.87,1123,718.72,,60.0,260,1.66,150.586,34.0,120.0,7.0,88.0,19.448,299.9671053,3.012427434,-4.799342105,C3S1,P.S.
2019,262,NIZAMABAD,Rudrur,Rayakur,18.6102,77.8575,14.5,post monsoon 2019,7.68,1206,771.84,,360.0,210,1.97,17.89316,20.0,55.0,3.0,104.0,72.93,559.8766447,1.010621837,-3.997532895,C3S1,P.S.
2019,263,NIZAMABAD,Sirikonda,Peddavolgote,18.604,78.426,0.8,post monsoon 2019,7.65,900,576.0,,350.0,50,0.89,22.05642,17.0,72.0,4.0,80.0,24.31,299.9588816,1.807481237,1.000822368,C3S1,P.S.
2019,264,NIZAMABAD,Vailpoor,Ankushpur,18.811,78.396,3.13,post monsoon 2019,6.11,1290,825.6,,120.0,290,0.39,139.9564,6.0,105.0,21.0,48.0,63.206,379.8930921,2.34223661,-5.197861842,C3S1,P.S.
2019,265,NIZAMABAD,Vailpoor,Vailpoor,18.773,78.386,6.0,post monsoon 2019,7.3,1120,716.8,,350.0,60,1.04,131.5413,18.0,77.0,2.0,112.0,29.172,399.9506579,1.674016296,-0.999013158,C3S1,P.S.
2019,266,NIZAMABAD,Varni,Varni,18.543,77.903,3.45,post monsoon 2019,7.27,998,638.72,,380.0,70,0.93,32.86318,12.0,42.0,0.71,96.0,43.758,419.9259868,0.891117718,-0.798519737,C3S1,P.S.
2019,267,NIZAMABAD,Yedapalli,Yedapalli,18.678,77.954,14.2,post monsoon 2019,7.86,832,532.48,,340.0,40,1.33,19.66476,10.0,97.0,2.0,24.0,34.034,199.9424342,2.982575257,2.801151316,C3S1,U.S.
2019,268,PEDDAPALLY,Dharmaram,Dharmaram,18.7453,79.1872,2.92,post monsoon 2019,8.72,958,613.12,20.0,60.0,200,0.09,130.8568182,100.0,122.0,7.0,72.0,38.896,339.9342105,2.876964863,-5.198684211,C3S1,P.S.
2019,269,PEDDAPALLY,Eligedu,Eligedu,18.552157,79.260942,4.75,post monsoon 2019,8.11,554,354.56,0.0,100.0,110,0.82,5.636909091,68.0,45.0,1.0,32.0,38.896,239.9342105,1.263102486,-2.798684211,C2S1,P.S.
2019,270,PEDDAPALLY,Julapalli,Julapalli,18.6205,79.2492,3.05,post monsoon 2019,7.98,1870,1196.8,0.0,410.0,90,2.72,1.409227273,182.0,291.0,17.0,56.0,14.586,199.9753289,8.946989817,4.200493421,C3S2,U.S.
2019,271,PEDDAPALLY,Odella,Odella,18.4528,79.46,1.87,post monsoon 2019,8.1,752,481.28,0.0,200.0,130,0.12,91.80109091,110.0,145.0,2.0,80.0,19.448,279.9671053,3.767789771,-1.599342105,C3S1,P.S.
2019,272,PEDDAPALLY,Peddapalli,Peddapalli,18.6017,79.39,4.51,post monsoon 2019,7.86,1430,915.2,0.0,190.0,240,0.84,126.0251818,97.0,108.0,29.0,104.0,72.93,559.8766447,1.984493788,-7.397532895,C3S1,P.S.
2019,273,RANGAREDDY,Chevella,Alur,17.324,78.064,6.75,post monsoon 2019,7.36,2430,1555.2,0.0,560.0,300,0.95,112.4966,119.0,204.5,33.0,168.0,82.654,759.8601974,3.22551175,-3.997203947,C4S1,P.S.
2019,274,RANGAREDDY,Amangal,Amangal,16.8442,78.5425,,post monsoon 2019,7.38,1126,720.64,0.0,360.0,130,0.5,26.574,19.0,55.0,11.8,96.0,53.482,459.9095395,1.115061047,-1.998190789,C3S1,P.S.
2019,275,RANGAREDDY,Chevella,Dharmasagar,17.336,78.154,21.11,post monsoon 2019,7.47,2350,1504.0,0.0,520.0,340,1.78,114.7111,86.0,125.0,17.5,144.0,131.274,899.7779605,1.811817714,-7.595559211,C4S1,P.S.
2019,277,RANGAREDDY,Kandukur,Kandukur,17.08,78.48,9.3,post monsoon 2019,7.67,1520,972.8,0.0,370.0,200,0.83,96.1093,44.0,136.0,16.8,120.0,43.758,479.9259868,2.69913085,-2.198519737,C3S1,P.S.
2019,278,RANGAREDDY,Keshampet,Keshampet,16.943945,78.329383,10.69,post monsoon 2019,7.8,2300,1472.0,0.0,450.0,460,0.93,12.4012,50.0,272.0,4.0,96.0,92.378,619.84375,4.750069399,-3.396875,C4S2,P.S.
2019,279,RANGAREDDY,Kothur,Kothur,17.1587,78.2879,5.29,post monsoon 2019,8.48,5560,3558.4,30.0,1050.0,1060,1.12,45.1758,124.0,1051.0,21.4,88.0,87.516,579.8519737,18.97650854,10.00296053,OG,U.S.
2019,280,RANGAREDDY,Madgula,Madgula,16.843335,78.687875,10.18,post monsoon 2019,7.77,1235,790.4,0.0,360.0,140,0.87,68.6495,21.0,70.5,0.45,96.0,68.068,519.8848684,1.344335578,-3.197697368,C3S1,P.S.
2019,281,RANGAREDDY,Maheswaram,Maheswaram,17.135,78.439,22.03,post monsoon 2019,7.84,1013,648.32,0.0,370.0,80,0.82,18.6018,29.0,66.6,0.31,64.0,58.344,399.9013158,1.448004717,-0.598026316,C3S1,P.S.
2019,282,RANGAREDDY,Manchal,Manchal,17.16,78.739,8.66,post monsoon 2019,7.93,1120,716.8,0.0,360.0,120,0.62,13.41987,29.0,118.5,1.4,64.0,38.896,319.9342105,2.880448889,0.801315789,C3S1,P.S.
2019,283,RANGAREDDY,Ibrahimpatnam,Mangalpally,17.22,78.598,11.33,post monsoon 2019,7.45,1860,1190.4,0.0,450.0,200,1.18,205.0627,43.0,168.7,6.2,128.0,68.068,599.8848684,2.994699795,-2.997697368,C3S1,P.S.
2019,284,RANGAREDDY,Moinabad,Moinabad,17.33,78.29,23.57,post monsoon 2019,7.72,2180,1395.2,0.0,620.0,270,1.33,71.3069,51.0,313.0,1.4,56.0,77.792,459.8684211,6.345994738,3.202631579,C3S1,U.S.
2019,285,RANGAREDDY,Shamshabad,Palmokole,17.204,78.301,11.72,post monsoon 2019,7.41,1630,1043.2,0.0,590.0,150,1.43,64.6634,26.0,156.0,3.1,88.0,82.654,559.8601974,2.866533132,0.602796053,C3S1,P.S.
2019,286,RANGAREDDY,Rajender Nagar,Rajender Nagar,17.316,78.405,7.99,post monsoon 2019,7.43,1414,904.96,0.0,430.0,160,0.98,73.0785,26.0,96.0,1.76,112.0,63.206,539.8930921,1.796344016,-2.197861842,C3S1,P.S.
2019,287,RANGAREDDY,Farooqnagar,Shadnagar,17.063191,78.184623,29.36,post monsoon 2019,7.02,2740,1753.6,0.0,430.0,490,0.41,125.3407,99.0,156.0,15.6,312.0,34.034,919.9424342,2.23622983,-9.798848684,C4S1,P.S.
2019,288,RANGAREDDY,Shahbad,Shahbad,17.202,78.104,13.54,post monsoon 2019,7.9,5510,3526.4,0.0,1050.0,1110,1.84,159.444,45.0,1099.0,29.2,40.0,77.792,419.8684211,23.3191787,12.60263158,OG,U.S.
2019,289,RANGAREDDY,Shankarpalli,Shankarpalli,17.453,78.131,12.43,post monsoon 2019,7.81,2090,1337.6,0.0,610.0,270,1.34,5.53625,45.0,320.0,19.0,48.0,58.344,359.9013158,7.333823016,5.001973684,C3S1,U.S.
2019,290,RANGAREDDY,Talakondapalli,Talakondapalli,16.89,78.413,22.08,post monsoon 2019,7.7,2240,1433.6,0.0,430.0,440,0.95,32.3317,34.0,247.6,3.2,104.0,82.654,599.8601974,4.395393699,-3.397203947,C3S1,P.S.
2019,291,RANGAREDDY,Yacharam,Yacharam,17.05,78.67,19.86,post monsoon 2019,7.61,2470,1580.8,0.0,340.0,410,0.74,241.8234,101.0,173.0,17.6,176.0,97.24,839.8355263,2.595500675,-9.996710526,C4S1,P.S.
2019,292,SANGAREDDY,Andole,Jogipet,17.835805,78.072972,23.76,post monsoon 2019,7.37,1165,745.6,0.0,210.0,170,1.58,130.2126,24.0,120.0,3.08,24.0,72.93,359.8766447,2.750277898,-3.797532895,C3S1,P.S.
